trajet_id,ville_depart,ville_arrivee,distance_km,duree_prevue_h,retard_min,prix_billet,nb_passagers,capacite_bus,type_bus,jour_semaine,periode_depart,condition_route,carburant_litre,satisfaction_client,taux_remplissage,retard_par_km,retard_par_heure,conso_par_km,efficacite_economique,revenu_trajet,vitesse_moyenne,retard_significatif,categorie_remplissage
112,Lomé,Kara,482.0,9.6,173.0,5575.0,23.0,40.0,VIP,Jeudi,Après-midi,Bonne,21.8,4,57.49999999999999,0.35892116182572614,18.020833333333336,0.045228215767634854,486.2280701754386,128225.0,50.208333333333336,1,Moyen
113,Tsévié,Lomé,635.0,1.5,157.0,8767.0,20.0,50.0,Standard,Jeudi,Après-midi,Moyenne,37.7,5,40.0,0.247244094488189,104.66666666666667,0.059370078740157484,328.16537467700255,175340.0,423.3333333333333,1,Faible
114,Atakpamé,Tsévié,242.0,4.1,68.0,3543.0,36.0,60.0,Climatisé,Lundi,Après-midi,Bonne,41.6,5,60.0,0.2809917355371901,16.585365853658537,0.171900826446281,204.50704225352112,127548.0,59.024390243902445,1,Moyen
115,Atakpamé,Atakpamé,225.0,11.7,93.0,10226.0,16.0,50.0,VIP,Vendredi,Soir,Moyenne,31.8,4,32.0,0.41333333333333333,7.948717948717949,0.14133333333333334,109.75609756097562,163616.0,19.230769230769234,1,Faible
116,Atakpamé,Tsévié,449.0,2.6,89.0,9893.0,20.0,30.0,Climatisé,Mercredi,Après-midi,Mauvaise,16.4,2,66.66666666666666,0.19821826280623608,34.230769230769226,0.03652561247216035,516.0919540229886,197860.0,172.69230769230768,1,Moyen
117,Lomé,Kara,512.0,7.7,131.0,9012.0,40.0,40.0,VIP,Jeudi,Soir,Bonne,65.3,1,100.0,0.255859375,17.01298701298701,0.1275390625,308.8989441930619,360480.0,66.49350649350649,1,Élevé
118,Kara,Tsévié,585.0,2.1,75.0,6789.0,20.0,60.0,VIP,Dimanche,Après-midi,Moyenne,23.0,3,33.33333333333333,0.1282051282051282,35.714285714285715,0.039316239316239315,487.5,135780.0,278.57142857142856,1,Faible
119,Tsévié,Dapaong,206.0,6.4,120.0,9827.0,5.0,70.0,VIP,Samedi,Matin,Bonne,45.7,1,7.142857142857142,0.5825242718446602,18.75,0.22184466019417476,22.055674518201283,49135.0,32.1875,1,Faible
120,Kara,Kara,149.0,8.0,144.0,11524.0,25.0,70.0,VIP,Mercredi,Soir,Moyenne,53.0,5,35.714285714285715,0.9664429530201343,18.0,0.35570469798657717,68.98148148148148,288100.0,18.625,1,Faible
121,Atakpamé,Tsévié,397.0,6.9,81.0,5930.0,57.0,70.0,VIP,Vendredi,Matin,Moyenne,21.2,1,81.42857142857143,0.2040302267002519,11.739130434782608,0.05340050377833753,1019.3243243243244,338010.0,57.53623188405797,1,Élevé
122,Atakpamé,Tsévié,632.0,8.5,150.0,7644.0,19.0,50.0,VIP,Jeudi,Après-midi,Moyenne,38.1,1,38.0,0.23734177215189872,17.647058823529413,0.06028481012658228,307.10997442455243,145236.0,74.3529411764706,1,Faible
123,Atakpamé,Dapaong,227.0,3.1,98.0,3591.0,20.0,60.0,Climatisé,Vendredi,Matin,Mauvaise,50.8,4,33.33333333333333,0.43171806167400884,31.612903225806452,0.2237885462555066,87.64478764478766,71820.0,73.2258064516129,1,Faible
124,Atakpamé,Kara,88.0,8.9,120.0,3408.0,52.0,70.0,Standard,Mercredi,Matin,Moyenne,55.6,5,74.28571428571429,1.3636363636363635,13.48314606741573,0.6318181818181818,80.84805653710247,177216.0,9.887640449438202,1,Moyen
125,Atakpamé,Atakpamé,356.0,1.8,24.0,9742.0,39.0,50.0,VIP,Jeudi,Après-midi,Mauvaise,19.4,2,78.0,0.06741573033707865,13.333333333333332,0.05449438202247191,680.5882352941177,379938.0,197.77777777777777,0,Moyen
126,Atakpamé,Sokodé,144.0,4.6,21.0,5656.0,30.0,30.0,VIP,Samedi,Matin,Moyenne,16.5,1,100.0,0.14583333333333334,4.565217391304349,0.11458333333333333,246.85714285714286,169680.0,31.30434782608696,0,Élevé
127,Tsévié,Atakpamé,142.0,11.2,25.0,5427.0,11.0,50.0,Climatisé,Mercredi,Soir,Mauvaise,17.8,4,22.0,0.176056338028169,2.232142857142857,0.12535211267605634,83.08510638297872,59697.0,12.678571428571429,0,Faible
128,Dapaong,Atakpamé,355.0,3.4,134.0,10775.0,39.0,70.0,Climatisé,Mardi,Soir,Bonne,52.7,5,55.714285714285715,0.37746478873239436,39.411764705882355,0.14845070422535211,257.8212290502793,420225.0,104.41176470588236,1,Moyen
129,Kara,Tsévié,281.0,3.1,93.0,8016.0,37.0,50.0,VIP,Mardi,Après-midi,Mauvaise,42.5,4,74.0,0.3309608540925267,30.0,0.1512455516014235,239.01149425287358,296592.0,90.64516129032258,1,Moyen
130,Dapaong,Sokodé,637.0,5.8,93.0,2409.0,39.0,50.0,VIP,Jeudi,Soir,Bonne,56.1,5,78.0,0.14599686028257458,16.03448275862069,0.0880690737833595,435.07880910683014,93951.0,109.82758620689656,1,Moyen
131,Dapaong,Dapaong,221.0,6.1,20.0,7057.0,28.0,50.0,Standard,Mercredi,Après-midi,Bonne,35.4,5,56.00000000000001,0.09049773755656108,3.278688524590164,0.1601809954751131,170.0,197596.0,36.22950819672131,0,Moyen
132,Atakpamé,Atakpamé,94.0,6.9,99.0,5449.0,23.0,50.0,VIP,Jeudi,Matin,Mauvaise,35.4,3,46.0,1.053191489361702,14.347826086956522,0.37659574468085105,59.3956043956044,125327.0,13.623188405797102,1,Faible
133,Dapaong,Sokodé,144.0,3.5,38.0,3948.0,30.0,50.0,Climatisé,Mardi,Soir,Bonne,63.6,2,60.0,0.2638888888888889,10.857142857142858,0.44166666666666665,66.87306501547988,118440.0,41.142857142857146,1,Moyen
134,Atakpamé,Tsévié,157.0,4.0,112.0,5596.0,30.0,30.0,Climatisé,Jeudi,Soir,Moyenne,17.7,2,100.0,0.7133757961783439,28.0,0.1127388535031847,251.8716577540107,167880.0,39.25,1,Élevé
135,Lomé,Sokodé,114.0,6.9,116.0,3826.0,40.0,40.0,Climatisé,Jeudi,Matin,Bonne,47.349999999999994,3,100.0,1.0175438596491229,16.81159420289855,0.4153508771929824,94.31230610134438,153040.0,16.52173913043478,1,Élevé
136,Tsévié,Sokodé,591.0,2.7,92.0,11915.0,13.0,60.0,VIP,Dimanche,Soir,Mauvaise,43.2,5,21.666666666666668,0.155668358714044,34.07407407407407,0.07309644670050762,173.8235294117647,154895.0,218.88888888888889,1,Faible
137,Dapaong,Tsévié,103.0,2.7,15.0,8325.0,13.0,70.0,Standard,Samedi,Soir,Mauvaise,27.2,4,18.571428571428573,0.14563106796116504,5.555555555555555,0.2640776699029126,47.4822695035461,108225.0,38.148148148148145,0,Faible
138,Dapaong,Lomé,166.0,3.2,93.0,6599.0,35.0,70.0,Standard,Lundi,Matin,Moyenne,36.1,1,50.0,0.5602409638554217,29.0625,0.21746987951807228,156.60377358490567,230965.0,51.875,1,Faible
139,Dapaong,Kara,444.0,11.0,36.0,5808.0,30.0,30.0,Climatisé,Samedi,Après-midi,Bonne,75.1,5,100.0,0.08108108108108109,3.272727272727273,0.16914414414414414,175.03285151116953,174240.0,40.36363636363637,1,Élevé
140,Dapaong,Lomé,229.0,10.4,177.0,10413.0,7.0,50.0,Standard,Lundi,Soir,Bonne,23.2,1,14.000000000000002,0.7729257641921398,17.01923076923077,0.10131004366812227,66.2396694214876,72891.0,22.01923076923077,1,Faible
141,Lomé,Tsévié,604.0,11.5,178.0,11507.0,26.0,60.0,Climatisé,Mardi,Après-midi,Moyenne,41.5,3,43.333333333333336,0.2947019867549669,15.478260869565217,0.06870860927152318,369.50588235294117,299182.0,52.52173913043478,1,Faible
142,Lomé,Atakpamé,295.0,11.3,29.0,4297.0,50.0,50.0,VIP,Lundi,Après-midi,Mauvaise,64.1,3,100.0,0.09830508474576272,2.566371681415929,0.21728813559322033,226.57450076804918,214850.0,26.106194690265486,0,Élevé
143,Kara,Kara,550.0,6.9,123.0,1670.0,8.0,70.0,VIP,Dimanche,Soir,Mauvaise,18.3,4,11.428571428571429,0.22363636363636363,17.82608695652174,0.03327272727272727,227.97927461139895,13360.0,79.71014492753623,1,Faible
144,Lomé,Sokodé,578.0,10.1,144.0,6230.0,41.0,70.0,Climatisé,Lundi,Soir,Mauvaise,29.2,3,58.57142857142858,0.2491349480968858,14.257425742574258,0.05051903114186851,784.7019867549669,255430.0,57.22772277227723,1,Moyen
145,Lomé,Sokodé,107.0,5.1,134.0,2367.0,60.0,60.0,VIP,Lundi,Soir,Bonne,58.3,5,100.0,1.2523364485981308,26.27450980392157,0.5448598130841121,108.26306913996628,142020.0,20.980392156862745,1,Élevé
146,Dapaong,Tsévié,355.0,10.0,170.0,6599.0,40.0,40.0,VIP,Mardi,Après-midi,Mauvaise,75.8,5,100.0,0.4788732394366197,17.0,0.21352112676056337,184.89583333333334,263960.0,35.5,1,Élevé
147,Sokodé,Tsévié,449.0,11.4,74.0,5232.0,27.0,60.0,Standard,Dimanche,Matin,Moyenne,63.4,2,45.0,0.16481069042316257,6.491228070175438,0.14120267260579064,188.2453416149068,141264.0,39.3859649122807,1,Faible
148,Sokodé,Kara,404.0,8.9,57.0,8352.0,30.0,30.0,Standard,Vendredi,Soir,Bonne,46.5,4,100.0,0.14108910891089108,6.404494382022472,0.1150990099009901,255.1578947368421,250560.0,45.39325842696629,1,Élevé
149,Tsévié,Dapaong,195.0,10.4,57.0,7212.0,39.0,70.0,Standard,Lundi,Soir,Mauvaise,24.4,2,55.714285714285715,0.2923076923076923,5.480769230769231,0.12512820512820513,299.40944881889766,281268.0,18.75,1,Moyen
150,Tsévié,Sokodé,377.0,7.4,103.0,11143.0,24.0,60.0,Climatisé,Lundi,Après-midi,Mauvaise,44.9,1,40.0,0.27320954907161804,13.918918918918918,0.11909814323607426,197.12418300653596,267432.0,50.945945945945944,1,Faible
151,Lomé,Dapaong,355.0,7.0,74.0,1592.0,21.0,60.0,Climatisé,Vendredi,Soir,Mauvaise,70.7,2,35.0,0.2084507042253521,10.571428571428571,0.1991549295774648,103.97489539748953,33432.0,50.714285714285715,1,Faible
152,Kara,Dapaong,260.0,11.5,22.0,10116.0,14.0,70.0,Climatisé,Samedi,Soir,Moyenne,64.6,5,20.0,0.08461538461538462,1.9130434782608696,0.24846153846153843,55.487804878048784,141624.0,22.608695652173914,0,Faible
153,Lomé,Sokodé,285.0,6.0,128.0,6052.0,30.0,30.0,Climatisé,Mercredi,Après-midi,Bonne,58.3,1,100.0,0.44912280701754387,21.333333333333332,0.20456140350877192,144.18212478920742,181560.0,47.5,1,Élevé
154,Sokodé,Dapaong,414.0,2.5,64.0,10273.0,32.0,50.0,Climatisé,Mardi,Matin,Mauvaise,56.7,5,64.0,0.15458937198067632,25.6,0.13695652173913045,229.60138648180242,328736.0,165.6,1,Moyen
155,Dapaong,Tsévié,177.0,3.8,157.0,11325.0,20.0,50.0,Climatisé,Mardi,Après-midi,Bonne,21.9,1,40.0,0.8870056497175142,41.31578947368421,0.12372881355932203,154.58515283842794,226500.0,46.578947368421055,1,Faible
156,Dapaong,Kara,299.0,8.6,39.0,5614.0,17.0,30.0,Climatisé,Mercredi,Après-midi,Bonne,53.0,1,56.666666666666664,0.13043478260869565,4.534883720930233,0.17725752508361203,94.12962962962963,95438.0,34.76744186046512,1,Moyen
157,Kara,Atakpamé,236.0,5.8,113.0,1946.0,60.0,60.0,VIP,Mercredi,Matin,Mauvaise,35.3,3,100.0,0.4788135593220339,19.482758620689655,0.14957627118644068,390.0826446280992,116760.0,40.689655172413794,1,Élevé
158,Sokodé,Dapaong,634.0,9.6,44.0,6599.0,50.0,50.0,VIP,Vendredi,Matin,Mauvaise,57.1,2,100.0,0.0694006309148265,4.583333333333334,0.09006309148264985,545.6110154905335,329950.0,66.04166666666667,1,Élevé
159,Atakpamé,Lomé,363.0,7.1,46.0,8203.0,33.0,60.0,Climatisé,Mercredi,Après-midi,Moyenne,50.9,1,55.00000000000001,0.12672176308539945,6.47887323943662,0.14022038567493111,230.8092485549133,270699.0,51.12676056338029,1,Moyen
160,Kara,Dapaong,342.0,2.9,93.0,2283.0,23.0,30.0,VIP,Lundi,Après-midi,Bonne,73.6,4,76.66666666666667,0.2719298245614035,32.06896551724138,0.2152046783625731,105.44235924932977,52509.0,117.93103448275862,1,Moyen
161,Tsévié,Atakpamé,355.0,8.5,173.0,4370.0,21.0,40.0,VIP,Lundi,Matin,Moyenne,73.3,1,52.5,0.48732394366197185,20.352941176470587,0.20647887323943662,100.33647375504711,91770.0,41.76470588235294,1,Moyen
162,Dapaong,Kara,503.0,11.5,136.0,9788.0,26.0,40.0,Standard,Jeudi,Soir,Mauvaise,74.4,2,65.0,0.27037773359840955,11.826086956521738,0.14791252485089465,173.44827586206895,254488.0,43.73913043478261,1,Moyen
163,Atakpamé,Dapaong,355.0,6.9,7.0,9269.0,16.0,60.0,VIP,Jeudi,Soir,Bonne,35.7,2,26.666666666666668,0.01971830985915493,1.0144927536231882,0.10056338028169015,154.7683923705722,148304.0,51.449275362318836,0,Faible
164,Kara,Sokodé,230.0,10.7,36.0,9405.0,39.0,50.0,Climatisé,Lundi,Soir,Moyenne,47.349999999999994,1,78.0,0.1565217391304348,3.3644859813084116,0.20586956521739128,185.52223371251296,366795.0,21.49532710280374,1,Moyen
165,Kara,Atakpamé,437.0,11.7,86.0,8908.0,34.0,50.0,Standard,Mardi,Après-midi,Mauvaise,27.3,1,68.0,0.19679633867276888,7.350427350427351,0.062471395881006864,525.017667844523,302872.0,37.35042735042735,1,Moyen
166,Lomé,Dapaong,394.0,4.5,62.0,9064.0,38.0,40.0,Climatisé,Lundi,Matin,Mauvaise,67.9,1,95.0,0.15736040609137056,13.777777777777779,0.1723350253807107,217.30043541364293,344432.0,87.55555555555556,1,Élevé
167,Kara,Tsévié,291.0,7.0,73.0,10802.0,9.0,40.0,VIP,Jeudi,Soir,Bonne,47.349999999999994,4,22.5,0.2508591065292096,10.428571428571429,0.16271477663230238,54.167528438469496,97218.0,41.57142857142857,1,Faible
168,Atakpamé,Tsévié,498.0,1.7,158.0,6089.0,39.0,50.0,VIP,Samedi,Matin,Mauvaise,47.2,3,78.0,0.3172690763052209,92.94117647058823,0.09477911646586346,402.94605809128626,237471.0,292.94117647058823,1,Moyen
169,Kara,Atakpamé,319.0,7.0,57.0,4512.0,40.0,60.0,VIP,Dimanche,Après-midi,Moyenne,47.8,5,66.66666666666666,0.1786833855799373,8.142857142857142,0.14984326018808777,261.4754098360656,180480.0,45.57142857142857,1,Moyen
170,Lomé,Atakpamé,344.0,3.7,93.0,3307.0,40.0,40.0,Climatisé,Lundi,Matin,Bonne,47.349999999999994,3,100.0,0.2703488372093023,25.135135135135133,0.13764534883720927,284.5915201654602,132280.0,92.97297297297297,1,Élevé
171,Tsévié,Atakpamé,106.0,5.8,93.0,8738.0,24.0,50.0,VIP,Mercredi,Soir,Mauvaise,32.4,4,48.0,0.8773584905660378,16.03448275862069,0.30566037735849055,76.16766467065868,209712.0,18.27586206896552,1,Faible
172,Kara,Atakpamé,560.0,2.2,59.0,5660.0,11.0,50.0,VIP,Vendredi,Soir,Bonne,67.9,2,22.0,0.10535714285714286,26.818181818181817,0.12125000000000001,89.40493468795354,62260.0,254.54545454545453,1,Faible
173,Sokodé,Tsévié,537.0,6.9,93.0,7697.0,68.0,70.0,VIP,Samedi,Soir,Mauvaise,47.349999999999994,5,97.14285714285714,0.17318435754189945,13.478260869565217,0.08817504655493481,755.2430196483972,523396.0,77.82608695652173,1,Élevé
174,Tsévié,Lomé,355.0,7.5,55.0,7156.0,10.0,60.0,VIP,Vendredi,Après-midi,Mauvaise,48.4,2,16.666666666666664,0.15492957746478872,7.333333333333333,0.13633802816901408,71.86234817813765,71560.0,47.333333333333336,1,Faible
175,Sokodé,Lomé,337.0,8.2,48.0,4892.0,6.0,50.0,Climatisé,Lundi,Soir,Moyenne,41.6,1,12.0,0.142433234421365,5.853658536585367,0.12344213649851632,47.46478873239437,29352.0,41.09756097560976,1,Faible
176,Sokodé,Lomé,385.0,5.6,93.0,5070.0,60.0,60.0,Standard,Jeudi,Matin,Moyenne,22.7,1,100.0,0.24155844155844156,16.607142857142858,0.05896103896103896,974.6835443037975,304200.0,68.75,1,Élevé
177,Tsévié,Atakpamé,644.0,2.5,121.0,2307.0,43.0,60.0,VIP,Vendredi,Matin,Bonne,27.7,3,71.66666666666667,0.18788819875776397,48.4,0.043012422360248444,964.8780487804878,99201.0,257.6,1,Moyen
178,Kara,Kara,355.0,5.4,42.0,6599.0,39.0,70.0,Climatisé,Mercredi,Soir,Bonne,78.2,3,55.714285714285715,0.11830985915492957,7.777777777777778,0.2202816901408451,174.81060606060606,257361.0,65.74074074074073,1,Moyen
179,Atakpamé,Sokodé,124.0,7.9,32.0,8773.0,41.0,70.0,VIP,Mercredi,Après-midi,Bonne,35.3,5,58.57142857142858,0.25806451612903225,4.0506329113924044,0.2846774193548387,140.0550964187328,359693.0,15.69620253164557,1,Moyen
180,Sokodé,Tsévié,355.0,7.4,4.0,4534.0,7.0,50.0,VIP,Samedi,Matin,Bonne,37.2,2,14.000000000000002,0.011267605633802818,0.5405405405405405,0.1047887323943662,65.0523560209424,31738.0,47.97297297297297,0,Faible
181,Atakpamé,Sokodé,331.0,9.4,35.0,11076.0,5.0,50.0,VIP,Mercredi,Matin,Moyenne,25.9,1,10.0,0.10574018126888217,3.723404255319149,0.0782477341389728,61.52416356877324,55380.0,35.212765957446805,1,Faible
182,Kara,Atakpamé,510.0,5.2,92.0,11930.0,26.0,40.0,Standard,Lundi,Matin,Moyenne,76.3,4,65.0,0.1803921568627451,17.692307692307693,0.1496078431372549,171.53945666235447,310180.0,98.07692307692308,1,Moyen
183,Kara,Lomé,534.0,11.4,150.0,2799.0,42.0,50.0,Standard,Mercredi,Soir,Moyenne,48.5,5,84.0,0.2808988764044944,13.157894736842104,0.09082397003745318,453.09090909090907,117558.0,46.84210526315789,1,Élevé
184,Atakpamé,Sokodé,122.0,8.6,29.0,4233.0,6.0,60.0,Climatisé,Mardi,Matin,Mauvaise,55.2,2,10.0,0.23770491803278687,3.372093023255814,0.45245901639344266,13.024911032028468,25398.0,14.186046511627907,0,Faible
185,Atakpamé,Lomé,509.0,7.2,149.0,10728.0,50.0,50.0,Climatisé,Mercredi,Matin,Moyenne,33.4,2,100.0,0.29273084479371314,20.694444444444443,0.0656188605108055,739.8255813953489,536400.0,70.69444444444444,1,Élevé
186,Sokodé,Tsévié,293.0,2.2,111.0,4607.0,40.0,40.0,VIP,Samedi,Soir,Moyenne,19.0,4,100.0,0.378839590443686,50.45454545454545,0.06484641638225255,586.0,184280.0,133.18181818181816,1,Élevé
187,Dapaong,Tsévié,522.0,7.5,103.0,2048.0,50.0,50.0,Standard,Lundi,Après-midi,Bonne,69.5,1,100.0,0.19731800766283525,13.733333333333333,0.1331417624521073,370.21276595744683,102400.0,69.6,1,Élevé
188,Lomé,Atakpamé,246.0,10.1,110.0,8205.0,39.0,50.0,VIP,Dimanche,Après-midi,Moyenne,72.3,3,78.0,0.44715447154471544,10.891089108910892,0.2939024390243902,130.88676671214188,319995.0,24.356435643564357,1,Moyen
189,Atakpamé,Lomé,438.0,5.1,2.0,7441.0,36.0,40.0,Climatisé,Vendredi,Après-midi,Mauvaise,47.349999999999994,1,90.0,0.0045662100456621,0.3921568627450981,0.10810502283105021,326.1220268872803,267876.0,85.88235294117648,0,Élevé
190,Sokodé,Kara,144.0,10.0,95.0,3079.0,59.0,70.0,VIP,Lundi,Matin,Moyenne,74.1,5,84.28571428571429,0.6597222222222222,9.5,0.5145833333333333,113.12916111850866,181661.0,14.4,1,Élevé
191,Atakpamé,Atakpamé,463.0,10.6,82.0,9881.0,14.0,50.0,Climatisé,Samedi,Matin,Moyenne,74.6,3,28.000000000000004,0.1771058315334773,7.735849056603774,0.16112311015118788,85.74074074074075,138334.0,43.67924528301887,1,Faible
192,Atakpamé,Kara,342.0,9.5,30.0,7592.0,18.0,50.0,Standard,Samedi,Matin,Mauvaise,75.0,4,36.0,0.08771929824561403,3.1578947368421053,0.21929824561403508,81.0,136656.0,36.0,0,Faible
193,Sokodé,Dapaong,622.0,5.7,81.0,3165.0,60.0,70.0,VIP,Lundi,Après-midi,Mauvaise,21.3,2,85.71428571428571,0.1302250803858521,14.210526315789473,0.0342443729903537,1673.542600896861,189900.0,109.12280701754386,1,Élevé
194,Sokodé,Dapaong,355.0,2.4,9.0,6599.0,40.0,40.0,Standard,Jeudi,Matin,Mauvaise,43.2,5,100.0,0.02535211267605634,3.75,0.12169014084507043,321.2669683257918,263960.0,147.91666666666669,0,Élevé
195,Atakpamé,Sokodé,203.0,7.5,95.0,11997.0,60.0,60.0,Climatisé,Dimanche,Matin,Bonne,31.3,3,100.0,0.46798029556650245,12.666666666666666,0.1541871921182266,377.0897832817338,719820.0,27.066666666666666,1,Élevé
196,Kara,Sokodé,355.0,5.8,93.0,5163.0,36.0,70.0,Climatisé,Mardi,Soir,Bonne,20.9,1,51.42857142857142,0.2619718309859155,16.03448275862069,0.05887323943661971,583.5616438356165,185868.0,61.20689655172414,1,Moyen
197,Atakpamé,Lomé,498.0,5.4,85.0,6184.0,30.0,30.0,Climatisé,Vendredi,Soir,Mauvaise,53.8,2,100.0,0.1706827309236948,15.74074074074074,0.10803212851405622,272.62773722627736,185520.0,92.22222222222221,1,Élevé
198,Kara,Lomé,512.0,3.0,155.0,6038.0,42.0,60.0,VIP,Mercredi,Après-midi,Bonne,55.1,4,70.0,0.302734375,51.666666666666664,0.1076171875,383.3155080213904,253596.0,170.66666666666666,1,Moyen
199,Atakpamé,Atakpamé,355.0,8.5,172.0,11552.0,39.0,60.0,VIP,Samedi,Après-midi,Mauvaise,44.1,5,65.0,0.48450704225352115,20.235294117647058,0.12422535211267606,306.98447893569846,450528.0,41.76470588235294,1,Moyen
200,Atakpamé,Kara,177.0,6.1,59.0,2529.0,30.0,30.0,VIP,Mercredi,Soir,Moyenne,63.7,1,100.0,0.3333333333333333,9.672131147540984,0.35988700564971754,82.07109737248841,75870.0,29.016393442622952,1,Élevé
201,Atakpamé,Kara,337.0,5.3,89.0,5756.0,41.0,50.0,Standard,Samedi,Matin,Bonne,23.7,4,82.0,0.26409495548961426,16.79245283018868,0.07032640949554896,559.3927125506073,235996.0,63.58490566037736,1,Élevé
202,Tsévié,Atakpamé,355.0,11.4,7.0,6871.0,50.0,50.0,Climatisé,Dimanche,Après-midi,Bonne,16.1,1,100.0,0.01971830985915493,0.6140350877192983,0.04535211267605634,1038.0116959064326,343550.0,31.140350877192983,0,Élevé
203,Atakpamé,Dapaong,628.0,5.6,72.0,6280.0,64.0,70.0,Standard,Vendredi,Après-midi,Mauvaise,24.0,2,91.42857142857143,0.11464968152866242,12.857142857142858,0.03821656050955414,1607.68,401920.0,112.14285714285715,1,Élevé
204,Lomé,Kara,538.0,3.3,5.0,9796.0,9.0,60.0,VIP,Mercredi,Après-midi,Bonne,77.3,5,15.0,0.00929368029739777,1.5151515151515151,0.14368029739776952,61.839080459770116,88164.0,163.03030303030303,0,Faible
205,Lomé,Lomé,477.0,2.2,128.0,8093.0,30.0,30.0,VIP,Samedi,Matin,Mauvaise,37.2,1,100.0,0.26834381551362685,58.18181818181818,0.07798742138364781,374.6073298429319,242790.0,216.8181818181818,1,Élevé
206,Dapaong,Sokodé,586.0,11.9,26.0,6599.0,11.0,40.0,Standard,Mercredi,Après-midi,Bonne,48.4,1,27.500000000000004,0.04436860068259386,2.1848739495798317,0.0825938566552901,130.48582995951418,72589.0,49.24369747899159,0,Faible
207,Dapaong,Kara,161.0,5.4,51.0,2946.0,39.0,70.0,Standard,Lundi,Après-midi,Bonne,71.7,4,55.714285714285715,0.3167701863354037,9.444444444444445,0.44534161490683233,86.36863823933975,114894.0,29.814814814814813,1,Moyen
208,Tsévié,Lomé,139.0,10.3,82.0,11274.0,18.0,70.0,VIP,Vendredi,Matin,Bonne,57.8,1,25.71428571428571,0.5899280575539568,7.9611650485436884,0.4158273381294964,42.55102040816327,202932.0,13.49514563106796,1,Faible
209,Atakpamé,Sokodé,141.0,2.3,119.0,6599.0,30.0,50.0,VIP,Lundi,Soir,Bonne,20.5,4,60.0,0.8439716312056738,51.73913043478261,0.1453900709219858,196.74418604651163,197970.0,61.30434782608696,1,Moyen
210,Lomé,Sokodé,355.0,6.7,130.0,2113.0,26.0,30.0,Standard,Mercredi,Matin,Mauvaise,43.7,4,86.66666666666667,0.36619718309859156,19.402985074626866,0.12309859154929578,206.4876957494407,54938.0,52.98507462686567,1,Élevé
211,Dapaong,Dapaong,603.0,5.7,134.0,2232.0,39.0,50.0,VIP,Jeudi,Matin,Mauvaise,62.5,5,78.0,0.2222222222222222,23.50877192982456,0.10364842454394693,370.34645669291336,87048.0,105.78947368421052,1,Moyen
212,Kara,Lomé,315.0,4.3,53.0,1633.0,50.0,50.0,Climatisé,Jeudi,Soir,Bonne,45.1,4,100.0,0.16825396825396827,12.325581395348838,0.14317460317460318,341.648590021692,81650.0,73.25581395348837,1,Élevé
213,Sokodé,Dapaong,287.0,9.3,40.0,9329.0,30.0,30.0,VIP,Lundi,Soir,Mauvaise,21.5,3,100.0,0.13937282229965156,4.301075268817204,0.07491289198606271,382.6666666666667,279870.0,30.86021505376344,1,Élevé
214,Tsévié,Tsévié,390.0,8.3,21.0,11441.0,54.0,60.0,Climatisé,Jeudi,Après-midi,Mauvaise,23.2,1,90.0,0.05384615384615385,2.5301204819277108,0.059487179487179485,870.2479338842976,617814.0,46.98795180722891,0,Élevé
215,Kara,Atakpamé,438.0,2.2,65.0,4189.0,12.0,40.0,Climatisé,Jeudi,Après-midi,Mauvaise,16.3,5,30.0,0.14840182648401826,29.545454545454543,0.03721461187214612,303.8150289017341,50268.0,199.09090909090907,1,Faible
216,Tsévié,Lomé,553.0,4.5,16.0,4658.0,50.0,50.0,Standard,Dimanche,Après-midi,Moyenne,39.5,3,100.0,0.028933092224231464,3.5555555555555554,0.07142857142857142,682.716049382716,232900.0,122.88888888888889,0,Élevé
